analysis_set,case_id,answer_uncertainty,answer_pairwise_distance,n_answer_clusters
bioasq_train,bioasq13b_5e2900368b3851296d000001,-0.0,0.0076822321861982346,1
bioasq_train,bioasq13b_5e48136dd14c9f295d000008,-0.0,0.029916323721408844,1
bioasq_train,bioasq13b_5e2a0a02aa19d7443100000b,-0.0,0.0009568294044584036,1
bioasq_train,bioasq13b_5e35c4ea9be68b5512000002,-0.0,0.006703923922032118,1
bioasq_train,bioasq13b_5e490d276d0a277941000001,-0.0,0.006807289086282253,1
bioasq_train,bioasq13b_5e48f90bf8b2df0d49000006,-0.0,8.690092363394797e-05,1
bioasq_train,bioasq13b_5e4981e96d0a277941000009,-0.0,0.03645133599638939,1
bioasq_train,bioasq13b_5c700c607c78d6947100005e,-0.0,0.03243495151400566,1
bioasq_train,bioasq13b_5e48339fd14c9f295d00000e,-0.0,0.03621340170502663,1
bioasq_train,bioasq13b_5cc0817da49efeb44c000002,-0.0,0.015625666826963425,1
bioasq_train,bioasq13b_5e2a120c76af173751000001,0.2652949955741215,0.054207805544137955,2
bioasq_train,bioasq13b_5e29fc57aa19d74431000006,-0.0,0.03342735394835472,1
bioasq_train,bioasq13b_5d35ef8a7bc3fee31f000002,-0.0,0.04024524614214897,1
bioasq_train,bioasq13b_5d35e114b3a638076300000c,-0.0,0.010130505077540874,1
bioasq_train,bioasq13b_5e76384fc6a8763d2300000e,-0.0,0.0002670791291166097,1
bioasq_train,bioasq13b_5e550b5db761aafe09000007,-0.0,0.016013499349355698,1
bioasq_train,bioasq13b_5d36b5087bc3fee31f000008,-0.0,0.021853627637028694,1
bioasq_train,bioasq13b_5d35ebe7b3a6380763000010,-0.0,0.03468316048383713,1
bioasq_train,bioasq13b_5e763366c6a8763d2300000b,-0.0,0.0002953780931420624,1
bioasq_train,bioasq13b_5e5d2b4c1af46fc130000008,-0.0,0.005326345097273588,1
bioasq_train,bioasq13b_5d35f07b7bc3fee31f000003,-0.0,0.040001753717660904,1
bioasq_train,bioasq13b_5e499e0a6d0a27794100000b,-0.0,0.0019892454147338867,1
bioasq_train,bioasq13b_5e550758b761aafe09000005,-0.0,0.01335887797176838,1
bioasq_train,bioasq13b_5d35c070b3a6380763000006,-0.0,0.042857829481363297,1
bioasq_train,bioasq13b_5e4f2aeb6d0a277941000032,-0.0,0.016605619341135025,1
bioasq_train,bioasq13b_5d35ca5eb3a6380763000008,-0.0,0.023553652688860893,1
bioasq_train,bioasq13b_5d35d03ab3a6380763000009,-0.0,0.05369565635919571,1
bioasq_train,bioasq13b_5e3df59348dab47f26000006,-0.0,0.023855386301875114,1
bioasq_train,bioasq13b_5fdb4364a43ad31278000029,-0.0,0.030241068452596664,1
bioasq_train,bioasq13b_601c13be1cb411341a00000d,-0.0,0.0009840435814112425,1
bioasq_train,bioasq13b_5e722812c6a8763d2300000a,-0.0,0.03485541045665741,1
bioasq_train,bioasq13b_5e4752933f54159529000018,-0.0,0.010515379719436169,1
bioasq_train,bioasq13b_5fdb2e91a43ad3127800000e,-0.0,0.010612862184643745,1
bioasq_train,bioasq13b_601d72a31cb411341a000037,-0.0,0.03846407309174538,1
bioasq_train,bioasq13b_5e3393e1fbd6abf43b000063,-0.0,0.0013066729297861457,1
bioasq_train,bioasq13b_601d35111cb411341a00002f,-0.0,0.02598002180457115,1
bioasq_train,bioasq13b_5e48bb12d14c9f295d000016,-0.0,0.02098402939736843,1
bioasq_train,bioasq13b_5e920ddf2d3121100d00000d,-0.0,0.016056392341852188,1
bioasq_train,bioasq13b_5e6e751351b80c9423000005,-0.0,0.01307706069201231,1
bioasq_train,bioasq13b_5fdb8309a43ad3127800002f,-0.0,0.033367596566677094,1
bioasq_train,bioasq13b_5e67cce31af46fc13000001d,-0.0,0.009195209480822086,1
bioasq_train,bioasq13b_5e339202fbd6abf43b000062,-0.0,0.023700257763266563,1
bioasq_train,bioasq13b_5e67b8bb1af46fc13000001b,-0.0,0.034221798181533813,1
bioasq_train,bioasq13b_5e6d1c271af46fc130000020,-0.0,0.027172617614269257,1
bioasq_train,bioasq13b_601d2ec01cb411341a00002d,-0.0,0.007411120925098658,1
bioasq_train,bioasq13b_60259b661cb411341a0000b2,-0.0,0.0003355913795530796,1
bioasq_train,bioasq13b_5e64eef51af46fc130000016,-0.0,0.007103286683559418,1
bioasq_train,bioasq13b_5e2b2d4afbd6abf43b000008,-0.0,0.012198232114315033,1
bioasq_train,bioasq13b_601c13a91cb411341a00000a,-0.0,0.008892648853361607,1
bioasq_train,bioasq13b_5fe31306a43ad3127800003c,-0.0,0.012982049025595188,1
bioasq_train,bioasq13b_5fdb2e3ea43ad3127800000b,-0.0,0.022213011980056763,1
bioasq_train,bioasq13b_5eb9a7f60d431b5f7300000c,-0.0,0.012747674249112606,1
bioasq_train,bioasq13b_5fdb43c2a43ad3127800002c,0.38997287335391506,0.0923491045832634,3
bioasq_train,bioasq13b_5fdb43d4a43ad3127800002d,-0.0,0.06646286696195602,1
bioasq_train,bioasq13b_5fdb4231a43ad31278000020,-0.0,0.05534464493393898,1
bioasq_train,bioasq13b_6020ae4c1cb411341a000083,-0.0,0.02871973253786564,1
bioasq_train,bioasq13b_6024a5891cb411341a0000a3,-0.0,0.03130999952554703,1
bioasq_train,bioasq13b_602c1fcc1cb411341a000120,-0.0,0.022801537066698074,1
bioasq_train,bioasq13b_60327f331cb411341a00013f,-0.0,0.00499854888767004,1
bioasq_train,bioasq13b_6053c11094d57fd87900001a,-0.0,0.0008145835599862039,1
bioasq_train,bioasq13b_60550d2994d57fd87900001b,-0.0,0.028978776186704636,1
bioasq_train,bioasq13b_60527fc794d57fd879000013,-0.0,0.008221724070608616,1
bioasq_train,bioasq13b_604cda0994d57fd879000002,0.14118174150460758,0.07018972188234329,2
bioasq_train,bioasq13b_604cda2f94d57fd879000004,-0.0,0.007940443232655525,1
bioasq_train,bioasq13b_6057a3bf94d57fd879000030,-0.0,0.017262401059269905,1
bioasq_train,bioasq13b_5e9ef62f0d431b5f73000006,-0.0,0.005513596348464489,1
bioasq_train,bioasq13b_602969061cb411341a000114,-0.0,0.00668302783742547,1
bioasq_train,bioasq13b_60321c531cb411341a000135,-0.0,0.009981739334762096,1
bioasq_train,bioasq13b_601ebe451cb411341a00005e,-0.0,0.010065644048154354,1
bioasq_train,bioasq13b_5e4bf7876d0a27794100002c,0.30102999566398114,0.0943743884563446,2
bioasq_train,bioasq13b_602c21501cb411341a000121,0.14118174150460758,0.020995473489165306,2
bioasq_train,bioasq13b_6025f7dc1cb411341a0000bd,-0.0,0.010352915152907372,1
bioasq_train,bioasq13b_5fdb41a2a43ad3127800001c,-0.0,0.00779227539896965,1
bioasq_train,bioasq13b_602c1dc41cb411341a00011f,-0.0,0.00791328214108944,1
bioasq_train,bioasq13b_6032866a1cb411341a000142,-0.0,0.02420174889266491,1
bioasq_train,bioasq13b_60490a0f1cb411341a000165,-0.0,0.008974388241767883,1
bioasq_train,bioasq13b_602c1c701cb411341a00011d,-0.0,0.009056075476109982,1
bioasq_train,bioasq13b_60491db71cb411341a00016e,-0.0,0.006485940422862768,1
bioasq_train,bioasq13b_5fdb4148a43ad31278000018,0.2652949955741215,0.07053777575492859,2
bioasq_train,bioasq13b_60266cf31cb411341a0000c4,-0.0,0.023473137989640236,1
bioasq_train,bioasq13b_6033fae11cb411341a00014d,-0.0,0.010228642262518406,1
bioasq_train,bioasq13b_601d73501cb411341a00003b,-0.0,0.023873034864664078,1
bioasq_train,bioasq13b_601d742e1cb411341a000040,-0.0,0.018908653408288956,1
bioasq_train,bioasq13b_5fe31310a43ad31278000041,0.21732201127364886,0.04563598707318306,2
bioasq_train,bioasq13b_6028196e1cb411341a0000f2,-0.0,0.0176361333578825,1
bioasq_train,bioasq13b_602c19f11cb411341a00011b,-0.0,0.001258940203115344,1
bioasq_train,bioasq13b_601d725d1cb411341a000036,-0.0,0.00845459196716547,1
bioasq_train,bioasq13b_601c48c11cb411341a00001e,-0.0,0.022942310199141502,1
bioasq_train,bioasq13b_604b6bec1cb411341a000170,-0.0,0.004063637927174568,1
bioasq_train,bioasq13b_5fe31318a43ad31278000045,-0.0,0.03321538865566254,1
bioasq_train,bioasq13b_6027fa581cb411341a0000ee,-0.0,0.04114643111824989,1
bioasq_train,bioasq13b_606b79da94d57fd87900006e,-0.0,0.00032805732917040586,1
bioasq_train,bioasq13b_6026b0e01cb411341a0000ca,-0.0,0.04546939581632614,1
bioasq_train,bioasq13b_602745c51cb411341a0000de,-0.0,0.0025390598457306623,1
bioasq_train,bioasq13b_5fdb40eba43ad31278000014,0.30102999566398114,0.08477998524904251,2
bioasq_train,bioasq13b_6032536a1cb411341a00013b,-0.0,0.016399569809436798,1
bioasq_train,bioasq13b_6053be3594d57fd879000019,-0.0,0.0040227570571005344,1
bioasq_train,bioasq13b_60249aa31cb411341a0000a0,-0.0,0.006960575003176928,1
bioasq_train,bioasq13b_6081b9d64e6a4cf63000000b,0.30102999566398114,0.09189804643392563,2
bioasq_train,bioasq13b_5eb504560d431b5f7300000b,-0.0,0.07304640114307404,1
bioasq_train,bioasq13b_606bfca094d57fd879000072,-0.0,0.0080794682726264,1
bioasq_train,bioasq13b_601ffa7a1cb411341a000078,-0.0,0.020541254431009293,1
bioasq_train,bioasq13b_602c192c1cb411341a000119,-0.0,3.270440720370971e-05,1
bioasq_train,bioasq13b_604d41ba94d57fd879000005,-0.0,0.03822036460042,1
bioasq_train,bioasq13b_601ec6e11cb411341a000064,0.14118174150460758,0.027905192226171494,2
bioasq_train,bioasq13b_606b61f794d57fd879000068,-0.0,7.610453758388758e-05,1
bioasq_train,bioasq13b_601c0b071cb411341a000009,-0.0,0.027210338041186333,1
bioasq_train,bioasq13b_5fe3130fa43ad31278000040,-0.0,0.0025261256378144026,1
bioasq_train,bioasq13b_6032722f1cb411341a00013d,-0.0,0.018283812329173088,1
bioasq_train,bioasq13b_606ae55d94d57fd879000057,-0.0,0.013457237742841244,1
bioasq_train,bioasq13b_60291a0c1cb411341a00010d,-0.0,0.0,1
bioasq_train,bioasq13b_604bc5b41cb411341a000173,-0.0,0.002226410899311304,1
bioasq_train,bioasq13b_606b3ce794d57fd879000065,-0.0,0.019501574337482452,1
bioasq_train,bioasq13b_601cba001cb411341a000028,-0.0,0.007433632854372263,1
bioasq_train,bioasq13b_601c4a0a1cb411341a00001f,-0.0,0.008117418736219406,1
bioasq_train,bioasq13b_606ad2ab94d57fd879000053,-0.0,0.0004331429663579911,1
bioasq_train,bioasq13b_5fdb4112a43ad31278000016,-0.0,0.04263307899236679,1
bioasq_train,bioasq13b_606b3f4d94d57fd879000066,-0.0,0.03411932662129402,1
bioasq_train,bioasq13b_60290f741cb411341a00010b,-0.0,0.010252032428979874,1
bioasq_train,bioasq13b_6060732b94d57fd87900003d,-0.0,0.03811565414071083,1
bioasq_train,bioasq13b_6020b43a1cb411341a000087,-0.0,0.01316839549690485,1
bioasq_train,bioasq13b_606b33e394d57fd879000061,-0.0,0.015460710041224957,1
bioasq_train,bioasq13b_5e57fb40b761aafe09000009,-0.0,0.00619250675663352,1
bioasq_train,bioasq13b_604f632494d57fd879000007,-0.0,0.03955097869038582,1
bioasq_train,bioasq13b_606080eb94d57fd879000040,-0.0,0.017283950001001358,1
bioasq_train,bioasq13b_5fdb2f03a43ad31278000010,0.14118174150460758,0.06906700879335403,2
bioasq_train,bioasq13b_606ad4bd94d57fd879000054,-0.0,0.002857592422515154,1
bioasq_train,bioasq13b_601c33f81cb411341a000017,-0.0,0.00759552326053381,1
bioasq_train,bioasq13b_6025382b1cb411341a0000a5,-0.0,0.015841148793697357,1
bioasq_train,bioasq13b_603256981cb411341a00013c,-0.0,0.021000085398554802,1
bioasq_train,bioasq13b_601f0d6f1cb411341a00006f,-0.0,0.027435747906565666,1
bioasq_train,bioasq13b_606ad1f094d57fd879000052,-0.0,0.005781847983598709,1
bioasq_train,bioasq13b_6028f6781cb411341a000100,-0.0,0.00029687880305573344,1
bioasq_train,bioasq13b_60571d4294d57fd879000028,0.14118174150460758,0.0459260419011116,2
bioasq_train,bioasq13b_5fdb2f54a43ad31278000012,-0.0,0.022028710693120956,1
bioasq_train,bioasq13b_6056fd8a94d57fd87900001e,-0.0,0.011597602628171444,1
bioasq_train,bioasq13b_61f86b5b882a024a10000043,-0.0,0.0,1
bioasq_train,bioasq13b_621fca543a8413c653000064,-0.0,0.004347098059952259,1
bioasq_train,bioasq13b_61f9c990c9dfcb9c09000001,-0.0,2.119276309997531e-08,1
bioasq_train,bioasq13b_601f0c161cb411341a00006e,-0.0,0.021634342148900032,1
bioasq_train,bioasq13b_603e4dc71cb411341a00015f,-0.0,0.015288127586245537,1
bioasq_train,bioasq13b_61f9cc19c9dfcb9c09000003,-0.0,0.036721620708703995,1
bioasq_train,bioasq13b_62260aa13a8413c65300007a,-0.0,0.007880658842623234,1
bioasq_train,bioasq13b_61f5f777882a024a10000018,-0.0,0.018439648672938347,1
bioasq_train,bioasq13b_61f86f58882a024a10000046,-0.0,0.022769061848521233,1
bioasq_train,bioasq13b_604919411cb411341a00016c,-0.0,0.0,1
bioasq_train,bioasq13b_61f9718f882a024a10000050,-0.0,0.00040567186078988016,1
bioasq_train,bioasq13b_606add0094d57fd879000055,-0.0,0.0,1
bioasq_train,bioasq13b_62004003c9dfcb9c09000013,-0.0,0.0031965733505785465,1
bioasq_train,bioasq13b_61f86db9882a024a10000045,-0.0,0.006688421126455069,1
bioasq_train,bioasq13b_621b99973a8413c653000045,-0.0,0.023614846169948578,1
bioasq_train,bioasq13b_620058b3c9dfcb9c09000016,-0.0,0.004241147078573704,1
bioasq_train,bioasq13b_601cbbf11cb411341a00002a,-0.0,0.021820463240146637,1
bioasq_train,bioasq13b_6060e30a94d57fd87900004a,-0.0,0.013325879350304604,1
bioasq_train,bioasq13b_61f50f8b882a024a10000001,-0.0,0.04957890138030052,1
bioasq_train,bioasq13b_62211b5a3a8413c65300006b,-0.0,0.006519500631839037,1
bioasq_train,bioasq13b_62190f633a8413c653000037,-0.0,0.013655495829880238,1
bioasq_train,bioasq13b_6023415b1cb411341a00008c,-0.0,0.01668713241815567,1
bioasq_train,bioasq13b_620bedb13a8413c653000004,-0.0,0.01751471310853958,1
bioasq_train,bioasq13b_620be7613a8413c653000003,-0.0,0.010080918669700623,1
bioasq_train,bioasq13b_60805f0c4e6a4cf630000003,-0.0,0.0026057681534439325,1
bioasq_train,bioasq13b_62128c503a8413c653000018,-0.0,0.020812468603253365,1
bioasq_train,bioasq13b_6221468d3a8413c653000076,-0.0,0.013839551247656345,1
bioasq_train,bioasq13b_60281e461cb411341a0000f4,-0.0,0.0013535155449062586,1
bioasq_train,bioasq13b_60292d311cb411341a00010f,-0.0,0.031021101400256157,1
bioasq_train,bioasq13b_6060915b94d57fd879000044,-0.0,0.011988736689090729,1
bioasq_train,bioasq13b_602344ab1cb411341a00008e,-0.0,0.032293595373630524,1
bioasq_train,bioasq13b_62114bd93a8413c65300000d,-0.0,0.03536911681294441,1
bioasq_train,bioasq13b_605794c294d57fd87900002d,-0.0,0.0033843994606286287,1
bioasq_train,bioasq13b_601eaaf61cb411341a000052,-0.0,0.006400578655302525,1
bioasq_train,bioasq13b_601ffd571cb411341a000079,-0.0,0.007719924673438072,1
bioasq_train,bioasq13b_620c2f4f3a8413c653000009,-0.0,0.020822769030928612,1
bioasq_train,bioasq13b_61f5bef2882a024a10000011,-0.0,0.014994995668530464,1
bioasq_train,bioasq13b_621e9e7b3a8413c653000054,-0.0,0.0004416359879542142,1
bioasq_train,bioasq13b_626aec71e764a53204000041,-0.0,0.0,1
bioasq_train,bioasq13b_62007dcec9dfcb9c09000019,-0.0,0.022369185462594032,1
bioasq_train,bioasq13b_626233dbe764a53204000034,-0.0,0.01998874917626381,1
bioasq_train,bioasq13b_61fa97d7c9dfcb9c09000006,-0.0,0.016526130959391594,1
bioasq_train,bioasq13b_626aa68ce764a53204000037,-0.0,0.01332810614258051,1
bioasq_train,bioasq13b_6252f0b7e764a5320400001f,-0.0,0.019109992310404778,1
bioasq_train,bioasq13b_62513dc6e764a53204000014,-0.0,0.005013349466025829,1
bioasq_train,bioasq13b_626aa780e764a53204000038,-0.0,0.013825359754264355,1
bioasq_train,bioasq13b_626aea6ae764a5320400003d,-0.0,0.00031289790058508515,1
bioasq_train,bioasq13b_624c97cde764a53204000005,-0.0,0.017695805057883263,1
bioasq_train,bioasq13b_625ebe5ce764a53204000032,-0.0,0.006219120696187019,1
bioasq_train,bioasq13b_62587e14e764a5320400002c,-0.0,0.022436432540416718,1
bioasq_train,bioasq13b_6273a2fde764a53204000048,-0.0,0.02801380679011345,1
bioasq_train,bioasq13b_6273a317e764a53204000049,0.14118174150460758,0.06921155005693436,2
bioasq_train,bioasq13b_627a989856bf9aee6f000024,-0.0,0.04981249198317528,1
bioasq_train,bioasq13b_6273a2a0e764a53204000045,-0.0,0.03266867995262146,1
bioasq_train,bioasq13b_62792bb156bf9aee6f00001c,-0.0,0.035504646599292755,1
bioasq_train,bioasq13b_627aa17156bf9aee6f000026,-0.0,0.006741947494447231,1
bioasq_train,bioasq13b_6277d7f356bf9aee6f000004,-0.0,0.022915057837963104,1
bioasq_train,bioasq13b_627a9ff356bf9aee6f000025,-0.0,0.014028731733560562,1
bioasq_train,bioasq13b_5fe31323a43ad3127800004d,-0.0,0.001594156725332141,1
bioasq_train,bioasq13b_5fdb4176a43ad3127800001a,-0.0,0.02659502997994423,1
bioasq_train,bioasq13b_62058382c9dfcb9c09000031,-0.0,0.007864533923566341,1
bioasq_train,bioasq13b_61f59012882a024a1000000c,0.14118174150460758,0.045920100063085556,2
bioasq_train,bioasq13b_6217e7a63a8413c653000033,-0.0,0.007648735772818327,1
bioasq_train,bioasq13b_6206c428c9dfcb9c0900003f,-0.0,0.003894990077242255,1
bioasq_train,bioasq13b_6220cf383a8413c653000069,-0.0,0.02609247714281082,1
bioasq_train,bioasq13b_5fd3c4f4a43ad31278000003,-0.0,0.01910821534693241,1
bioasq_train,bioasq13b_6217dba43a8413c653000029,-0.0,0.01821909286081791,1
bioasq_train,bioasq13b_62211fdf3a8413c653000073,-0.0,0.0030724380630999804,1
bioasq_train,bioasq13b_6211575f3a8413c653000011,-0.0,0.02829427644610405,1
bioasq_train,bioasq13b_621150333a8413c65300000e,-0.0,0.031810462474823,1
bioasq_train,bioasq13b_61f81785882a024a1000003f,-0.0,0.010384666733443737,1
bioasq_train,bioasq13b_620c2d743a8413c653000008,-0.0,0.018452150747179985,1
bioasq_train,bioasq13b_621b45943a8413c653000039,-0.0,0.00966853927820921,1
bioasq_train,bioasq13b_62211ce03a8413c65300006e,-0.0,0.026395617052912712,1
bioasq_train,bioasq13b_6211557b3a8413c65300000f,-0.0,0.007399033289402723,1
bioasq_train,bioasq13b_60490e321cb411341a000168,0.21732201127364886,0.04914913326501846,2
bioasq_train,bioasq13b_6237aa3c3a8413c6530000b5,-0.0,0.018218064680695534,1
bioasq_train,bioasq13b_622d04da3a8413c65300009f,-0.0,0.016406003385782242,1
bioasq_train,bioasq13b_623648513a8413c6530000ae,-0.0,0.009130307473242283,1
bioasq_train,bioasq13b_6202fa3cc9dfcb9c0900002c,-0.0,0.0,1
bioasq_train,bioasq13b_6200879ac9dfcb9c09000021,-0.0,0.003927767276763916,1
bioasq_train,bioasq13b_621e5dcf3a8413c65300004f,-0.0,0.011593692936003208,1
bioasq_train,bioasq13b_622df6663a8413c6530000a7,0.2652949955741215,0.06883937865495682,2
bioasq_train,bioasq13b_623648723a8413c6530000af,-0.0,0.0021456056274473667,1
bioasq_train,bioasq13b_6201a06fc9dfcb9c09000026,-0.0,0.01518272701650858,1
bioasq_train,bioasq13b_6237a94f3a8413c6530000b4,-0.0,0.03342912718653679,1
bioasq_train,bioasq13b_62008456c9dfcb9c0900001e,-0.0,0.017707591876387596,1
bioasq_train,bioasq13b_62262b353a8413c65300007f,-0.0,0.0018044047756120563,1
bioasq_train,bioasq13b_622cbb4e3a8413c65300009a,-0.0,0.05187269672751427,1
bioasq_train,bioasq13b_622669363a8413c653000089,-0.0,0.006217168644070625,1
bioasq_train,bioasq13b_6200839bc9dfcb9c0900001d,-0.0,0.0068787457421422005,1
bioasq_train,bioasq13b_6201a20cc9dfcb9c09000027,-0.0,0.0006293164333328605,1
bioasq_train,bioasq13b_62059190c9dfcb9c09000034,-0.0,0.025653179734945297,1
bioasq_train,bioasq13b_64403c4257b1c7a31500004f,-0.0,0.004970334470272064,1
bioasq_train,bioasq13b_63f042e2f36125a426000022,-0.0,0.0005669686361216009,1
bioasq_train,bioasq13b_64184483690f196b51000038,-0.0,0.019986320286989212,1
bioasq_train,bioasq13b_643de76757b1c7a315000039,-0.0,0.013383976183831692,1
bioasq_train,bioasq13b_63f02ec1f36125a426000017,-0.0,0.006489479448646307,1
bioasq_train,bioasq13b_64371c5957b1c7a31500002a,-0.0,0.0229068323969841,1
bioasq_train,bioasq13b_63eef7eff36125a42600000e,-0.0,0.011711887083947659,1
bioasq_train,bioasq13b_641790a3690f196b5100002c,-0.0,0.0340571291744709,1
bioasq_train,bioasq13b_63f56dc533942b094c000001,-0.0,0.0016638729721307755,1
bioasq_train,bioasq13b_643def7057b1c7a31500003a,-0.0,0.026336511597037315,1
bioasq_train,bioasq13b_643c9b4057b1c7a315000032,-0.0,0.0304507315158844,1
bioasq_train,bioasq13b_6402c71f201352f04a00000a,-0.0,0.0009100715396925807,1
bioasq_train,bioasq13b_6429e1b857b1c7a315000008,-0.0,0.06341554969549179,1
bioasq_train,bioasq13b_644029f857b1c7a315000042,-0.0,0.012097681872546673,1
bioasq_train,bioasq13b_6440360557b1c7a315000047,-0.0,0.01319746021181345,1
bioasq_train,bioasq13b_6419fa3d690f196b5100003c,-0.0,0.01823708787560463,1
bioasq_train,bioasq13b_644036cf57b1c7a315000048,-0.0,0.002842762740328908,1
bioasq_train,bioasq13b_6431f6a857b1c7a315000018,-0.0,0.006797929760068655,1
bioasq_train,bioasq13b_644281e557b1c7a31500005b,0.29228525323862886,0.1010821983218193,2
bioasq_train,bioasq13b_6414c1ae690f196b51000003,-0.0,0.0,1
bioasq_train,bioasq13b_64040c6b201352f04a00000f,-0.0,0.005628053564578295,1
bioasq_train,bioasq13b_64178f94690f196b51000027,-0.0,0.0470142625272274,1
bioasq_train,bioasq13b_63f03006f36125a426000018,0.14118174150460758,0.044413141906261444,2
bioasq_train,bioasq13b_642a029d57b1c7a315000011,-0.0,0.012171340174973011,1
bioasq_train,bioasq13b_6402bf2b201352f04a000007,-0.0,0.024565108120441437,1
bioasq_train,bioasq13b_6433012b57b1c7a315000022,-0.0,0.005807427689433098,1
bioasq_train,bioasq13b_6424154d690f196b5100004a,-0.0,0.03695021569728851,1
bioasq_train,bioasq13b_6432ffdf57b1c7a315000021,-0.0,0.0,1
bioasq_train,bioasq13b_64178ec2690f196b51000024,-0.0,0.029856257140636444,1
bioasq_train,bioasq13b_6415b422690f196b5100000a,-0.0,0.022515829652547836,1
bioasq_train,bioasq13b_641b7bba690f196b5100003e,-0.0,0.0381353497505188,1
bioasq_train,bioasq13b_6429f86657b1c7a31500000d,-0.0,0.05554525554180145,1
bioasq_train,bioasq13b_63f5713733942b094c000003,-0.0,0.006374367047101259,1
bioasq_train,bioasq13b_6429fe4e57b1c7a31500000f,-0.0,0.022474106401205063,1
bioasq_train,bioasq13b_642321a5690f196b51000047,-0.0,0.008768144994974136,1
bioasq_train,bioasq13b_64299fa957b1c7a315000002,-0.0,0.02376776561141014,1
bioasq_train,bioasq13b_63f92fd033942b094c00000b,-0.0,0.0,1
bioasq_train,bioasq13b_6426bb49690f196b5100004d,-0.0,0.038833629339933395,1
bioasq_train,bioasq13b_642f4aac57b1c7a315000015,-0.0,0.03491640090942383,1
bioasq_train,bioasq13b_644294b757b1c7a315000061,-0.0,0.05594213679432869,1
bioasq_train,bioasq13b_6419cd02690f196b5100003a,-0.0,0.04052179679274559,1
bioasq_train,bioasq13b_645037e557b1c7a31500008c,-0.0,0.017579268664121628,1
bioasq_train,bioasq13b_644ea46d57b1c7a31500007c,-0.0,0.00947849452495575,1
bioasq_train,bioasq13b_6431f74057b1c7a31500001a,-0.0,0.003992447629570961,1
bioasq_train,bioasq13b_64184949690f196b51000039,-0.0,0.03496990725398064,1
bioasq_train,bioasq13b_6414c1d0690f196b51000004,-0.0,0.003063888056203723,1
bioasq_train,bioasq13b_641373fc201352f04a000040,-0.0,0.00990570429712534,1
bioasq_train,bioasq13b_6433020c57b1c7a315000023,-0.0,0.01733105257153511,1
bioasq_train,bioasq13b_644f0a9757b1c7a315000088,-0.0,0.003951189108192921,1
bioasq_train,bioasq13b_644eae9c57b1c7a315000080,-0.0,0.041379403322935104,1
bioasq_train,bioasq13b_6450e67457b1c7a31500008e,-0.0,0.003994645085185766,1
bioasq_train,bioasq13b_644e7e4757b1c7a315000077,-0.0,0.0038466346450150013,1
bioasq_train,bioasq13b_64463cee57b1c7a315000065,-0.0,0.011435333639383316,1
bioasq_train,bioasq13b_644e7e5257b1c7a315000078,-0.0,0.037016190588474274,1
bioasq_train,bioasq13b_6446c89e57b1c7a315000073,-0.0,0.006649339105933905,1
bioasq_train,bioasq13b_6450f1b457b1c7a315000092,-0.0,0.0025381380692124367,1
bioasq_train,bioasq13b_64178f76690f196b51000026,-0.0,0.0296497642993927,1
bioasq_train,bioasq13b_63f02ceaf36125a426000015,-0.0,0.015231583267450333,1
bioasq_train,bioasq13b_6410fa66201352f04a000034,-0.0,0.013322551734745502,1
bioasq_train,bioasq13b_63f03939f36125a42600001b,-0.0,0.007496690843254328,1
bioasq_train,bioasq13b_64089b21201352f04a000021,0.2652949955741215,0.08106990903615952,2
bioasq_train,bioasq13b_6410eead201352f04a000030,-0.0,0.021970082074403763,1
bioasq_train,bioasq13b_63f032caf36125a42600001a,-0.0,0.0026466872077435255,1
bioasq_train,bioasq13b_640410d1201352f04a000012,-0.0,0.022380981594324112,1
bioasq_train,bioasq13b_641461bb201352f04a000046,-0.0,0.015104725956916809,1
bioasq_train,bioasq13b_640dde93201352f04a000029,-0.0,0.01294682826846838,1
bioasq_train,bioasq13b_6410f8b2201352f04a000033,-0.0,0.033535782247781754,1
bioasq_train,bioasq13b_63fa197c201352f04a000003,-0.0,0.004117532633244991,1
bioasq_train,bioasq13b_6413730e201352f04a00003f,-0.0,0.016914375126361847,1
bioasq_train,bioasq13b_6410ed73201352f04a00002f,-0.0,0.011910682544112206,1
bioasq_train,bioasq13b_63f57f7f33942b094c000006,-0.0,0.004810720216482878,1
bioasq_train,bioasq13b_64144419201352f04a000045,-0.0,0.06984782963991165,1
bioasq_train,bioasq13b_64089be7201352f04a000022,-0.0,0.007952043786644936,1
bioasq_train,bioasq13b_6415babe690f196b5100000d,-0.0,0.0011002448154613376,1
bioasq_train,bioasq13b_63f04546f36125a426000024,-0.0,0.009194662794470787,1
bioasq_train,bioasq13b_6414c3f3690f196b51000005,-0.0,0.00582526670768857,1
bioasq_train,bioasq13b_6446884b57b1c7a31500006f,-0.0,0.011465154588222504,1
bioasq_train,bioasq13b_65f843cbc4010b4d78000042,-0.0,0.024163667112588882,1
bioasq_train,bioasq13b_65f1eb84c4010b4d78000008,-0.0,0.011958838440477848,1
bioasq_train,bioasq13b_65f77328c4010b4d78000023,0.14118174150460758,0.08668729662895203,2
bioasq_train,bioasq13b_65d129621930410b1300002e,-0.0,0.00017687745275907218,1
bioasq_train,bioasq13b_65cfab681930410b13000012,-0.0,0.04156165197491646,1
bioasq_train,bioasq13b_65f492bbc4010b4d78000011,-0.0,0.0264842938631773,1
bioasq_train,bioasq13b_65f8611dc4010b4d78000055,-0.0,0.01404698844999075,1
