analysis_set,case_id,threshold,answer_uncertainty,n_answer_clusters
bioasq_train,bioasq13b_5c780caf7c78d694710000af,0.05,-0.0,1
bioasq_train,bioasq13b_5c780caf7c78d694710000af,0.1,-0.0,1
bioasq_train,bioasq13b_5c780caf7c78d694710000af,0.15,-0.0,1
bioasq_train,bioasq13b_5c780caf7c78d694710000af,0.2,-0.0,1
bioasq_train,bioasq13b_5c780caf7c78d694710000af,0.25,-0.0,1
bioasq_train,bioasq13b_5c780caf7c78d694710000af,0.3,-0.0,1
bioasq_train,bioasq13b_5c5f2d5a1a4c55d80b000023,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_5c5f2d5a1a4c55d80b000023,0.1,-0.0,1
bioasq_train,bioasq13b_5c5f2d5a1a4c55d80b000023,0.15,-0.0,1
bioasq_train,bioasq13b_5c5f2d5a1a4c55d80b000023,0.2,-0.0,1
bioasq_train,bioasq13b_5c5f2d5a1a4c55d80b000023,0.25,-0.0,1
bioasq_train,bioasq13b_5c5f2d5a1a4c55d80b000023,0.3,-0.0,1
bioasq_train,bioasq13b_5c5410647e3cb0e23100001e,0.05,-0.0,1
bioasq_train,bioasq13b_5c5410647e3cb0e23100001e,0.1,-0.0,1
bioasq_train,bioasq13b_5c5410647e3cb0e23100001e,0.15,-0.0,1
bioasq_train,bioasq13b_5c5410647e3cb0e23100001e,0.2,-0.0,1
bioasq_train,bioasq13b_5c5410647e3cb0e23100001e,0.25,-0.0,1
bioasq_train,bioasq13b_5c5410647e3cb0e23100001e,0.3,-0.0,1
bioasq_train,bioasq13b_5c6bedd57c78d69471000034,0.05,-0.0,1
bioasq_train,bioasq13b_5c6bedd57c78d69471000034,0.1,-0.0,1
bioasq_train,bioasq13b_5c6bedd57c78d69471000034,0.15,-0.0,1
bioasq_train,bioasq13b_5c6bedd57c78d69471000034,0.2,-0.0,1
bioasq_train,bioasq13b_5c6bedd57c78d69471000034,0.25,-0.0,1
bioasq_train,bioasq13b_5c6bedd57c78d69471000034,0.3,-0.0,1
bioasq_train,bioasq13b_5c6ffc5b7c78d69471000057,0.05,-0.0,1
bioasq_train,bioasq13b_5c6ffc5b7c78d69471000057,0.1,-0.0,1
bioasq_train,bioasq13b_5c6ffc5b7c78d69471000057,0.15,-0.0,1
bioasq_train,bioasq13b_5c6ffc5b7c78d69471000057,0.2,-0.0,1
bioasq_train,bioasq13b_5c6ffc5b7c78d69471000057,0.25,-0.0,1
bioasq_train,bioasq13b_5c6ffc5b7c78d69471000057,0.3,-0.0,1
bioasq_train,bioasq13b_5c58db1386df2b9174000014,0.05,0.21732201127364886,2
bioasq_train,bioasq13b_5c58db1386df2b9174000014,0.1,-0.0,1
bioasq_train,bioasq13b_5c58db1386df2b9174000014,0.15,-0.0,1
bioasq_train,bioasq13b_5c58db1386df2b9174000014,0.2,-0.0,1
bioasq_train,bioasq13b_5c58db1386df2b9174000014,0.25,-0.0,1
bioasq_train,bioasq13b_5c58db1386df2b9174000014,0.3,-0.0,1
bioasq_train,bioasq13b_5c53143b7e3cb0e231000013,0.05,-0.0,1
bioasq_train,bioasq13b_5c53143b7e3cb0e231000013,0.1,-0.0,1
bioasq_train,bioasq13b_5c53143b7e3cb0e231000013,0.15,-0.0,1
bioasq_train,bioasq13b_5c53143b7e3cb0e231000013,0.2,-0.0,1
bioasq_train,bioasq13b_5c53143b7e3cb0e231000013,0.25,-0.0,1
bioasq_train,bioasq13b_5c53143b7e3cb0e231000013,0.3,-0.0,1
bioasq_train,bioasq13b_5c5317e77e3cb0e231000015,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_5c5317e77e3cb0e231000015,0.1,-0.0,1
bioasq_train,bioasq13b_5c5317e77e3cb0e231000015,0.15,-0.0,1
bioasq_train,bioasq13b_5c5317e77e3cb0e231000015,0.2,-0.0,1
bioasq_train,bioasq13b_5c5317e77e3cb0e231000015,0.25,-0.0,1
bioasq_train,bioasq13b_5c5317e77e3cb0e231000015,0.3,-0.0,1
bioasq_train,bioasq13b_5c72b4897c78d69471000071,0.05,0.2775280104064451,3
bioasq_train,bioasq13b_5c72b4897c78d69471000071,0.1,0.21732201127364886,2
bioasq_train,bioasq13b_5c72b4897c78d69471000071,0.15,-0.0,1
bioasq_train,bioasq13b_5c72b4897c78d69471000071,0.2,-0.0,1
bioasq_train,bioasq13b_5c72b4897c78d69471000071,0.25,-0.0,1
bioasq_train,bioasq13b_5c72b4897c78d69471000071,0.3,-0.0,1
bioasq_train,bioasq13b_5c8436f875a4a5d219000002,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_5c8436f875a4a5d219000002,0.1,-0.0,1
bioasq_train,bioasq13b_5c8436f875a4a5d219000002,0.15,-0.0,1
bioasq_train,bioasq13b_5c8436f875a4a5d219000002,0.2,-0.0,1
bioasq_train,bioasq13b_5c8436f875a4a5d219000002,0.25,-0.0,1
bioasq_train,bioasq13b_5c8436f875a4a5d219000002,0.3,-0.0,1
bioasq_train,bioasq13b_5c88593d75a4a5d21900000a,0.05,-0.0,1
bioasq_train,bioasq13b_5c88593d75a4a5d21900000a,0.1,-0.0,1
bioasq_train,bioasq13b_5c88593d75a4a5d21900000a,0.15,-0.0,1
bioasq_train,bioasq13b_5c88593d75a4a5d21900000a,0.2,-0.0,1
bioasq_train,bioasq13b_5c88593d75a4a5d21900000a,0.25,-0.0,1
bioasq_train,bioasq13b_5c88593d75a4a5d21900000a,0.3,-0.0,1
bioasq_train,bioasq13b_5c83ff91617e120c34000005,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_5c83ff91617e120c34000005,0.1,-0.0,1
bioasq_train,bioasq13b_5c83ff91617e120c34000005,0.15,-0.0,1
bioasq_train,bioasq13b_5c83ff91617e120c34000005,0.2,-0.0,1
bioasq_train,bioasq13b_5c83ff91617e120c34000005,0.25,-0.0,1
bioasq_train,bioasq13b_5c83ff91617e120c34000005,0.3,-0.0,1
bioasq_train,bioasq13b_5c642fbce842deac67000014,0.05,-0.0,1
bioasq_train,bioasq13b_5c642fbce842deac67000014,0.1,-0.0,1
bioasq_train,bioasq13b_5c642fbce842deac67000014,0.15,-0.0,1
bioasq_train,bioasq13b_5c642fbce842deac67000014,0.2,-0.0,1
bioasq_train,bioasq13b_5c642fbce842deac67000014,0.25,-0.0,1
bioasq_train,bioasq13b_5c642fbce842deac67000014,0.3,-0.0,1
bioasq_train,bioasq13b_5c8962e8d558e5f232000001,0.05,-0.0,1
bioasq_train,bioasq13b_5c8962e8d558e5f232000001,0.1,-0.0,1
bioasq_train,bioasq13b_5c8962e8d558e5f232000001,0.15,-0.0,1
bioasq_train,bioasq13b_5c8962e8d558e5f232000001,0.2,-0.0,1
bioasq_train,bioasq13b_5c8962e8d558e5f232000001,0.25,-0.0,1
bioasq_train,bioasq13b_5c8962e8d558e5f232000001,0.3,-0.0,1
bioasq_train,bioasq13b_5c8d0a980101eac870000008,0.05,-0.0,1
bioasq_train,bioasq13b_5c8d0a980101eac870000008,0.1,-0.0,1
bioasq_train,bioasq13b_5c8d0a980101eac870000008,0.15,-0.0,1
bioasq_train,bioasq13b_5c8d0a980101eac870000008,0.2,-0.0,1
bioasq_train,bioasq13b_5c8d0a980101eac870000008,0.25,-0.0,1
bioasq_train,bioasq13b_5c8d0a980101eac870000008,0.3,-0.0,1
bioasq_train,bioasq13b_5c84394375a4a5d219000003,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_5c84394375a4a5d219000003,0.1,-0.0,1
bioasq_train,bioasq13b_5c84394375a4a5d219000003,0.15,-0.0,1
bioasq_train,bioasq13b_5c84394375a4a5d219000003,0.2,-0.0,1
bioasq_train,bioasq13b_5c84394375a4a5d219000003,0.25,-0.0,1
bioasq_train,bioasq13b_5c84394375a4a5d219000003,0.3,-0.0,1
bioasq_train,bioasq13b_5c8feae70101eac87000000e,0.05,-0.0,1
bioasq_train,bioasq13b_5c8feae70101eac87000000e,0.1,-0.0,1
bioasq_train,bioasq13b_5c8feae70101eac87000000e,0.15,-0.0,1
bioasq_train,bioasq13b_5c8feae70101eac87000000e,0.2,-0.0,1
bioasq_train,bioasq13b_5c8feae70101eac87000000e,0.25,-0.0,1
bioasq_train,bioasq13b_5c8feae70101eac87000000e,0.3,-0.0,1
bioasq_train,bioasq13b_5c928303ecadf2e73f000014,0.05,-0.0,1
bioasq_train,bioasq13b_5c928303ecadf2e73f000014,0.1,-0.0,1
bioasq_train,bioasq13b_5c928303ecadf2e73f000014,0.15,-0.0,1
bioasq_train,bioasq13b_5c928303ecadf2e73f000014,0.2,-0.0,1
bioasq_train,bioasq13b_5c928303ecadf2e73f000014,0.25,-0.0,1
bioasq_train,bioasq13b_5c928303ecadf2e73f000014,0.3,-0.0,1
bioasq_train,bioasq13b_5c72bfcd7c78d6947100007a,0.05,-0.0,1
bioasq_train,bioasq13b_5c72bfcd7c78d6947100007a,0.1,-0.0,1
bioasq_train,bioasq13b_5c72bfcd7c78d6947100007a,0.15,-0.0,1
bioasq_train,bioasq13b_5c72bfcd7c78d6947100007a,0.2,-0.0,1
bioasq_train,bioasq13b_5c72bfcd7c78d6947100007a,0.25,-0.0,1
bioasq_train,bioasq13b_5c72bfcd7c78d6947100007a,0.3,-0.0,1
bioasq_train,bioasq13b_5c900a9becadf2e73f000003,0.05,-0.0,1
bioasq_train,bioasq13b_5c900a9becadf2e73f000003,0.1,-0.0,1
bioasq_train,bioasq13b_5c900a9becadf2e73f000003,0.15,-0.0,1
bioasq_train,bioasq13b_5c900a9becadf2e73f000003,0.2,-0.0,1
bioasq_train,bioasq13b_5c900a9becadf2e73f000003,0.25,-0.0,1
bioasq_train,bioasq13b_5c900a9becadf2e73f000003,0.3,-0.0,1
bioasq_train,bioasq13b_5c910813ecadf2e73f000006,0.05,-0.0,1
bioasq_train,bioasq13b_5c910813ecadf2e73f000006,0.1,-0.0,1
bioasq_train,bioasq13b_5c910813ecadf2e73f000006,0.15,-0.0,1
bioasq_train,bioasq13b_5c910813ecadf2e73f000006,0.2,-0.0,1
bioasq_train,bioasq13b_5c910813ecadf2e73f000006,0.25,-0.0,1
bioasq_train,bioasq13b_5c910813ecadf2e73f000006,0.3,-0.0,1
bioasq_train,bioasq13b_5c915ca7ecadf2e73f00000b,0.05,-0.0,1
bioasq_train,bioasq13b_5c915ca7ecadf2e73f00000b,0.1,-0.0,1
bioasq_train,bioasq13b_5c915ca7ecadf2e73f00000b,0.15,-0.0,1
bioasq_train,bioasq13b_5c915ca7ecadf2e73f00000b,0.2,-0.0,1
bioasq_train,bioasq13b_5c915ca7ecadf2e73f00000b,0.25,-0.0,1
bioasq_train,bioasq13b_5c915ca7ecadf2e73f00000b,0.3,-0.0,1
bioasq_train,bioasq13b_5ca60a77ecadf2e73f00004d,0.05,-0.0,1
bioasq_train,bioasq13b_5ca60a77ecadf2e73f00004d,0.1,-0.0,1
bioasq_train,bioasq13b_5ca60a77ecadf2e73f00004d,0.15,-0.0,1
bioasq_train,bioasq13b_5ca60a77ecadf2e73f00004d,0.2,-0.0,1
bioasq_train,bioasq13b_5ca60a77ecadf2e73f00004d,0.25,-0.0,1
bioasq_train,bioasq13b_5ca60a77ecadf2e73f00004d,0.3,-0.0,1
bioasq_train,bioasq13b_5c88b8a275a4a5d21900000b,0.05,-0.0,1
bioasq_train,bioasq13b_5c88b8a275a4a5d21900000b,0.1,-0.0,1
bioasq_train,bioasq13b_5c88b8a275a4a5d21900000b,0.15,-0.0,1
bioasq_train,bioasq13b_5c88b8a275a4a5d21900000b,0.2,-0.0,1
bioasq_train,bioasq13b_5c88b8a275a4a5d21900000b,0.25,-0.0,1
bioasq_train,bioasq13b_5c88b8a275a4a5d21900000b,0.3,-0.0,1
bioasq_train,bioasq13b_5ca9f5e4ecadf2e73f000052,0.05,0.38997287335391506,3
bioasq_train,bioasq13b_5ca9f5e4ecadf2e73f000052,0.1,-0.0,1
bioasq_train,bioasq13b_5ca9f5e4ecadf2e73f000052,0.15,-0.0,1
bioasq_train,bioasq13b_5ca9f5e4ecadf2e73f000052,0.2,-0.0,1
bioasq_train,bioasq13b_5ca9f5e4ecadf2e73f000052,0.25,-0.0,1
bioasq_train,bioasq13b_5ca9f5e4ecadf2e73f000052,0.3,-0.0,1
bioasq_train,bioasq13b_5c895e5ef9c2ba6b28000002,0.05,-0.0,1
bioasq_train,bioasq13b_5c895e5ef9c2ba6b28000002,0.1,-0.0,1
bioasq_train,bioasq13b_5c895e5ef9c2ba6b28000002,0.15,-0.0,1
bioasq_train,bioasq13b_5c895e5ef9c2ba6b28000002,0.2,-0.0,1
bioasq_train,bioasq13b_5c895e5ef9c2ba6b28000002,0.25,-0.0,1
bioasq_train,bioasq13b_5c895e5ef9c2ba6b28000002,0.3,-0.0,1
bioasq_train,bioasq13b_5c960afaecadf2e73f00001e,0.05,-0.0,1
bioasq_train,bioasq13b_5c960afaecadf2e73f00001e,0.1,-0.0,1
bioasq_train,bioasq13b_5c960afaecadf2e73f00001e,0.15,-0.0,1
bioasq_train,bioasq13b_5c960afaecadf2e73f00001e,0.2,-0.0,1
bioasq_train,bioasq13b_5c960afaecadf2e73f00001e,0.25,-0.0,1
bioasq_train,bioasq13b_5c960afaecadf2e73f00001e,0.3,-0.0,1
bioasq_train,bioasq13b_5c978924ecadf2e73f000023,0.05,0.21732201127364886,2
bioasq_train,bioasq13b_5c978924ecadf2e73f000023,0.1,-0.0,1
bioasq_train,bioasq13b_5c978924ecadf2e73f000023,0.15,-0.0,1
bioasq_train,bioasq13b_5c978924ecadf2e73f000023,0.2,-0.0,1
bioasq_train,bioasq13b_5c978924ecadf2e73f000023,0.25,-0.0,1
bioasq_train,bioasq13b_5c978924ecadf2e73f000023,0.3,-0.0,1
bioasq_train,bioasq13b_5c8960a6f9c2ba6b28000003,0.05,-0.0,1
bioasq_train,bioasq13b_5c8960a6f9c2ba6b28000003,0.1,-0.0,1
bioasq_train,bioasq13b_5c8960a6f9c2ba6b28000003,0.15,-0.0,1
bioasq_train,bioasq13b_5c8960a6f9c2ba6b28000003,0.2,-0.0,1
bioasq_train,bioasq13b_5c8960a6f9c2ba6b28000003,0.25,-0.0,1
bioasq_train,bioasq13b_5c8960a6f9c2ba6b28000003,0.3,-0.0,1
bioasq_train,bioasq13b_5c896ce0d558e5f232000002,0.05,-0.0,1
bioasq_train,bioasq13b_5c896ce0d558e5f232000002,0.1,-0.0,1
bioasq_train,bioasq13b_5c896ce0d558e5f232000002,0.15,-0.0,1
bioasq_train,bioasq13b_5c896ce0d558e5f232000002,0.2,-0.0,1
bioasq_train,bioasq13b_5c896ce0d558e5f232000002,0.25,-0.0,1
bioasq_train,bioasq13b_5c896ce0d558e5f232000002,0.3,-0.0,1
bioasq_train,bioasq13b_5c8a8f56d558e5f23200000b,0.05,-0.0,1
bioasq_train,bioasq13b_5c8a8f56d558e5f23200000b,0.1,-0.0,1
bioasq_train,bioasq13b_5c8a8f56d558e5f23200000b,0.15,-0.0,1
bioasq_train,bioasq13b_5c8a8f56d558e5f23200000b,0.2,-0.0,1
bioasq_train,bioasq13b_5c8a8f56d558e5f23200000b,0.25,-0.0,1
bioasq_train,bioasq13b_5c8a8f56d558e5f23200000b,0.3,-0.0,1
bioasq_train,bioasq13b_5c98fcf0ecadf2e73f00002c,0.05,0.38997287335391506,3
bioasq_train,bioasq13b_5c98fcf0ecadf2e73f00002c,0.1,-0.0,1
bioasq_train,bioasq13b_5c98fcf0ecadf2e73f00002c,0.15,-0.0,1
bioasq_train,bioasq13b_5c98fcf0ecadf2e73f00002c,0.2,-0.0,1
bioasq_train,bioasq13b_5c98fcf0ecadf2e73f00002c,0.25,-0.0,1
bioasq_train,bioasq13b_5c98fcf0ecadf2e73f00002c,0.3,-0.0,1
bioasq_train,bioasq13b_5ca9f932ecadf2e73f000054,0.05,-0.0,1
bioasq_train,bioasq13b_5ca9f932ecadf2e73f000054,0.1,-0.0,1
bioasq_train,bioasq13b_5ca9f932ecadf2e73f000054,0.15,-0.0,1
bioasq_train,bioasq13b_5ca9f932ecadf2e73f000054,0.2,-0.0,1
bioasq_train,bioasq13b_5ca9f932ecadf2e73f000054,0.25,-0.0,1
bioasq_train,bioasq13b_5ca9f932ecadf2e73f000054,0.3,-0.0,1
bioasq_train,bioasq13b_5ca3bfd7ecadf2e73f00004b,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_5ca3bfd7ecadf2e73f00004b,0.1,-0.0,1
bioasq_train,bioasq13b_5ca3bfd7ecadf2e73f00004b,0.15,-0.0,1
bioasq_train,bioasq13b_5ca3bfd7ecadf2e73f00004b,0.2,-0.0,1
bioasq_train,bioasq13b_5ca3bfd7ecadf2e73f00004b,0.25,-0.0,1
bioasq_train,bioasq13b_5ca3bfd7ecadf2e73f00004b,0.3,-0.0,1
bioasq_train,bioasq13b_5c922bc3ecadf2e73f000013,0.05,-0.0,1
bioasq_train,bioasq13b_5c922bc3ecadf2e73f000013,0.1,-0.0,1
bioasq_train,bioasq13b_5c922bc3ecadf2e73f000013,0.15,-0.0,1
bioasq_train,bioasq13b_5c922bc3ecadf2e73f000013,0.2,-0.0,1
bioasq_train,bioasq13b_5c922bc3ecadf2e73f000013,0.25,-0.0,1
bioasq_train,bioasq13b_5c922bc3ecadf2e73f000013,0.3,-0.0,1
bioasq_train,bioasq13b_5c9d170cecadf2e73f000032,0.05,-0.0,1
bioasq_train,bioasq13b_5c9d170cecadf2e73f000032,0.1,-0.0,1
bioasq_train,bioasq13b_5c9d170cecadf2e73f000032,0.15,-0.0,1
bioasq_train,bioasq13b_5c9d170cecadf2e73f000032,0.2,-0.0,1
bioasq_train,bioasq13b_5c9d170cecadf2e73f000032,0.25,-0.0,1
bioasq_train,bioasq13b_5c9d170cecadf2e73f000032,0.3,-0.0,1
bioasq_train,bioasq13b_5c9fb2aaecadf2e73f00003f,0.05,-0.0,1
bioasq_train,bioasq13b_5c9fb2aaecadf2e73f00003f,0.1,-0.0,1
bioasq_train,bioasq13b_5c9fb2aaecadf2e73f00003f,0.15,-0.0,1
bioasq_train,bioasq13b_5c9fb2aaecadf2e73f00003f,0.2,-0.0,1
bioasq_train,bioasq13b_5c9fb2aaecadf2e73f00003f,0.25,-0.0,1
bioasq_train,bioasq13b_5c9fb2aaecadf2e73f00003f,0.3,-0.0,1
bioasq_train,bioasq13b_5e7f5eaa835f4e4777000018,0.05,-0.0,1
bioasq_train,bioasq13b_5e7f5eaa835f4e4777000018,0.1,-0.0,1
bioasq_train,bioasq13b_5e7f5eaa835f4e4777000018,0.15,-0.0,1
bioasq_train,bioasq13b_5e7f5eaa835f4e4777000018,0.2,-0.0,1
bioasq_train,bioasq13b_5e7f5eaa835f4e4777000018,0.25,-0.0,1
bioasq_train,bioasq13b_5e7f5eaa835f4e4777000018,0.3,-0.0,1
bioasq_train,bioasq13b_5e6ea5b9c6a8763d23000008,0.05,0.2652949955741215,2
bioasq_train,bioasq13b_5e6ea5b9c6a8763d23000008,0.1,-0.0,1
bioasq_train,bioasq13b_5e6ea5b9c6a8763d23000008,0.15,-0.0,1
bioasq_train,bioasq13b_5e6ea5b9c6a8763d23000008,0.2,-0.0,1
bioasq_train,bioasq13b_5e6ea5b9c6a8763d23000008,0.25,-0.0,1
bioasq_train,bioasq13b_5e6ea5b9c6a8763d23000008,0.3,-0.0,1
bioasq_train,bioasq13b_5d386d66a1e1595105000003,0.05,-0.0,1
bioasq_train,bioasq13b_5d386d66a1e1595105000003,0.1,-0.0,1
bioasq_train,bioasq13b_5d386d66a1e1595105000003,0.15,-0.0,1
bioasq_train,bioasq13b_5d386d66a1e1595105000003,0.2,-0.0,1
bioasq_train,bioasq13b_5d386d66a1e1595105000003,0.25,-0.0,1
bioasq_train,bioasq13b_5d386d66a1e1595105000003,0.3,-0.0,1
bioasq_train,bioasq13b_5e776c98835f4e477700000f,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_5e776c98835f4e477700000f,0.1,-0.0,1
bioasq_train,bioasq13b_5e776c98835f4e477700000f,0.15,-0.0,1
bioasq_train,bioasq13b_5e776c98835f4e477700000f,0.2,-0.0,1
bioasq_train,bioasq13b_5e776c98835f4e477700000f,0.25,-0.0,1
bioasq_train,bioasq13b_5e776c98835f4e477700000f,0.3,-0.0,1
bioasq_train,bioasq13b_5e6de9441af46fc130000023,0.05,0.34822537285722394,3
bioasq_train,bioasq13b_5e6de9441af46fc130000023,0.1,-0.0,1
bioasq_train,bioasq13b_5e6de9441af46fc130000023,0.15,-0.0,1
bioasq_train,bioasq13b_5e6de9441af46fc130000023,0.2,-0.0,1
bioasq_train,bioasq13b_5e6de9441af46fc130000023,0.25,-0.0,1
bioasq_train,bioasq13b_5e6de9441af46fc130000023,0.3,-0.0,1
bioasq_train,bioasq13b_5d36c0e37bc3fee31f00000b,0.05,0.38997287335391506,3
bioasq_train,bioasq13b_5d36c0e37bc3fee31f00000b,0.1,-0.0,1
bioasq_train,bioasq13b_5d36c0e37bc3fee31f00000b,0.15,-0.0,1
bioasq_train,bioasq13b_5d36c0e37bc3fee31f00000b,0.2,-0.0,1
bioasq_train,bioasq13b_5d36c0e37bc3fee31f00000b,0.25,-0.0,1
bioasq_train,bioasq13b_5d36c0e37bc3fee31f00000b,0.3,-0.0,1
bioasq_train,bioasq13b_5e37183cb5b409ea53000014,0.05,0.2652949955741215,2
bioasq_train,bioasq13b_5e37183cb5b409ea53000014,0.1,-0.0,1
bioasq_train,bioasq13b_5e37183cb5b409ea53000014,0.15,-0.0,1
bioasq_train,bioasq13b_5e37183cb5b409ea53000014,0.2,-0.0,1
bioasq_train,bioasq13b_5e37183cb5b409ea53000014,0.25,-0.0,1
bioasq_train,bioasq13b_5e37183cb5b409ea53000014,0.3,-0.0,1
bioasq_train,bioasq13b_5d3840257bc3fee31f000011,0.05,0.4126972515042214,3
bioasq_train,bioasq13b_5d3840257bc3fee31f000011,0.1,-0.0,1
bioasq_train,bioasq13b_5d3840257bc3fee31f000011,0.15,-0.0,1
bioasq_train,bioasq13b_5d3840257bc3fee31f000011,0.2,-0.0,1
bioasq_train,bioasq13b_5d3840257bc3fee31f000011,0.25,-0.0,1
bioasq_train,bioasq13b_5d3840257bc3fee31f000011,0.3,-0.0,1
bioasq_train,bioasq13b_5e81d6c6835f4e4777000030,0.05,0.21732201127364886,2
bioasq_train,bioasq13b_5e81d6c6835f4e4777000030,0.1,-0.0,1
bioasq_train,bioasq13b_5e81d6c6835f4e4777000030,0.15,-0.0,1
bioasq_train,bioasq13b_5e81d6c6835f4e4777000030,0.2,-0.0,1
bioasq_train,bioasq13b_5e81d6c6835f4e4777000030,0.25,-0.0,1
bioasq_train,bioasq13b_5e81d6c6835f4e4777000030,0.3,-0.0,1
bioasq_train,bioasq13b_5d3802a27bc3fee31f00000e,0.05,0.5301029995663982,4
bioasq_train,bioasq13b_5d3802a27bc3fee31f00000e,0.1,-0.0,1
bioasq_train,bioasq13b_5d3802a27bc3fee31f00000e,0.15,-0.0,1
bioasq_train,bioasq13b_5d3802a27bc3fee31f00000e,0.2,-0.0,1
bioasq_train,bioasq13b_5d3802a27bc3fee31f00000e,0.25,-0.0,1
bioasq_train,bioasq13b_5d3802a27bc3fee31f00000e,0.3,-0.0,1
bioasq_train,bioasq13b_5e3e8b1c48dab47f26000008,0.05,-0.0,1
bioasq_train,bioasq13b_5e3e8b1c48dab47f26000008,0.1,-0.0,1
bioasq_train,bioasq13b_5e3e8b1c48dab47f26000008,0.15,-0.0,1
bioasq_train,bioasq13b_5e3e8b1c48dab47f26000008,0.2,-0.0,1
bioasq_train,bioasq13b_5e3e8b1c48dab47f26000008,0.25,-0.0,1
bioasq_train,bioasq13b_5e3e8b1c48dab47f26000008,0.3,-0.0,1
bioasq_train,bioasq13b_5d38542b7bc3fee31f000015,0.05,-0.0,1
bioasq_train,bioasq13b_5d38542b7bc3fee31f000015,0.1,-0.0,1
bioasq_train,bioasq13b_5d38542b7bc3fee31f000015,0.15,-0.0,1
bioasq_train,bioasq13b_5d38542b7bc3fee31f000015,0.2,-0.0,1
bioasq_train,bioasq13b_5d38542b7bc3fee31f000015,0.25,-0.0,1
bioasq_train,bioasq13b_5d38542b7bc3fee31f000015,0.3,-0.0,1
bioasq_train,bioasq13b_5d383af27bc3fee31f000010,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_5d383af27bc3fee31f000010,0.1,0.14118174150460758,2
bioasq_train,bioasq13b_5d383af27bc3fee31f000010,0.15,-0.0,1
bioasq_train,bioasq13b_5d383af27bc3fee31f000010,0.2,-0.0,1
bioasq_train,bioasq13b_5d383af27bc3fee31f000010,0.25,-0.0,1
bioasq_train,bioasq13b_5d383af27bc3fee31f000010,0.3,-0.0,1
bioasq_train,bioasq13b_5e80669e835f4e4777000025,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_5e80669e835f4e4777000025,0.1,0.14118174150460758,2
bioasq_train,bioasq13b_5e80669e835f4e4777000025,0.15,-0.0,1
bioasq_train,bioasq13b_5e80669e835f4e4777000025,0.2,-0.0,1
bioasq_train,bioasq13b_5e80669e835f4e4777000025,0.25,-0.0,1
bioasq_train,bioasq13b_5e80669e835f4e4777000025,0.3,-0.0,1
bioasq_train,bioasq13b_5e774660835f4e4777000007,0.05,-0.0,1
bioasq_train,bioasq13b_5e774660835f4e4777000007,0.1,-0.0,1
bioasq_train,bioasq13b_5e774660835f4e4777000007,0.15,-0.0,1
bioasq_train,bioasq13b_5e774660835f4e4777000007,0.2,-0.0,1
bioasq_train,bioasq13b_5e774660835f4e4777000007,0.25,-0.0,1
bioasq_train,bioasq13b_5e774660835f4e4777000007,0.3,-0.0,1
bioasq_train,bioasq13b_5e6e767e51b80c9423000006,0.05,-0.0,1
bioasq_train,bioasq13b_5e6e767e51b80c9423000006,0.1,-0.0,1
bioasq_train,bioasq13b_5e6e767e51b80c9423000006,0.15,-0.0,1
bioasq_train,bioasq13b_5e6e767e51b80c9423000006,0.2,-0.0,1
bioasq_train,bioasq13b_5e6e767e51b80c9423000006,0.25,-0.0,1
bioasq_train,bioasq13b_5e6e767e51b80c9423000006,0.3,-0.0,1
bioasq_train,bioasq13b_5e3c83c548dab47f26000001,0.05,-0.0,1
bioasq_train,bioasq13b_5e3c83c548dab47f26000001,0.1,-0.0,1
bioasq_train,bioasq13b_5e3c83c548dab47f26000001,0.15,-0.0,1
bioasq_train,bioasq13b_5e3c83c548dab47f26000001,0.2,-0.0,1
bioasq_train,bioasq13b_5e3c83c548dab47f26000001,0.25,-0.0,1
bioasq_train,bioasq13b_5e3c83c548dab47f26000001,0.3,-0.0,1
bioasq_train,bioasq13b_5e807578835f4e4777000028,0.05,-0.0,1
bioasq_train,bioasq13b_5e807578835f4e4777000028,0.1,-0.0,1
bioasq_train,bioasq13b_5e807578835f4e4777000028,0.15,-0.0,1
bioasq_train,bioasq13b_5e807578835f4e4777000028,0.2,-0.0,1
bioasq_train,bioasq13b_5e807578835f4e4777000028,0.25,-0.0,1
bioasq_train,bioasq13b_5e807578835f4e4777000028,0.3,-0.0,1
bioasq_train,bioasq13b_5e7f5f1a835f4e4777000019,0.05,-0.0,1
bioasq_train,bioasq13b_5e7f5f1a835f4e4777000019,0.1,-0.0,1
bioasq_train,bioasq13b_5e7f5f1a835f4e4777000019,0.15,-0.0,1
bioasq_train,bioasq13b_5e7f5f1a835f4e4777000019,0.2,-0.0,1
bioasq_train,bioasq13b_5e7f5f1a835f4e4777000019,0.25,-0.0,1
bioasq_train,bioasq13b_5e7f5f1a835f4e4777000019,0.3,-0.0,1
bioasq_train,bioasq13b_5d387e24a1e1595105000011,0.05,-0.0,1
bioasq_train,bioasq13b_5d387e24a1e1595105000011,0.1,-0.0,1
bioasq_train,bioasq13b_5d387e24a1e1595105000011,0.15,-0.0,1
